ID_CLIENT,ID_SHOP,SEX,MARITAL_STATUS,AGE,FLAG_RESIDENCIAL_PHONE,AREA_CODE_RESIDENCIAL_PHONE,PAYMENT_DAY,SHOP_RANK,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOTHERS_NAME,FLAG_FATHERS_NAME,FLAG_RESIDENCE_TOWN_eq_WORKING_TOWN,FLAG_RESIDENCE_STATE_eq_WORKING_STATE,MONTHS_IN_THE_JOB,PROFESSION_CODE,MATE_INCOME,FLAG_RESIDENCIAL_ADDRESS_eq_POSTAL_ADDRESS,FLAG_OTHER_CARD,QUANT_BANKING_ACCOUNTS,FLAG_MOBILE_PHONE,FLAG_CONTACT_PHONE,PERSONAL_NET_INCOME,COD_APPLICATION_BOOTH,QUANT_ADDITIONAL_CARDS_IN_THE_APPLICATION,FLAG_CARD_INSURANCE_OPTION,TARGET_LABEL_BAD=1,
27641,25,M,C,35,N,31,18,0,P,300,Y,Y,Y,Y,108,60,0,N,N,0,N,N,400,0,0,N,0,
27642,22,F,S,26,N,50,18,0,A,12,Y,Y,N,Y,0,703,0,Y,N,0,N,N,400,0,0,N,1,
27643,1,F,S,29,Y,31,22,0,P,192,Y,Y,Y,Y,24,950,0,Y,N,0,N,N,2000,0,0,N,1,
27644,25,F,S,38,Y,50,12,0,P,60,Y,Y,Y,Y,12,501,0,Y,N,0,N,N,247,0,0,N,1,
27645,8,F,S,23,N,50,25,0,P,120,Y,Y,N,Y,60,24,0,Y,N,0,N,N,350,0,0,N,0,
27646,3,M,V,46,Y,31,8,0,P,180,Y,Y,N,Y,120,58,0,Y,N,0,N,N,860,0,0,N,0,
27647,20,F,C,32,N,31,3,0,A,12,Y,Y,N,Y,0,999,522,Y,N,0,N,N,0,0,0,N,0,
27648,25,M,D,47,Y,50,3,0,P,300,Y,Y,N,Y,0,905,0,Y,N,0,N,N,0,0,0,N,1,
27649,14,F,S,23,Y,31,9,0,P,24,Y,Y,Y,Y,48,501,0,Y,N,0,N,N,300,0,0,N,0,
27650,10,F,S,74,Y,31,8,0,P,600,Y,N,N,Y,0,704,0,Y,N,0,N,N,2250,0,0,N,0,
27651,24,F,S,30,Y,31,28,0,P,144,Y,Y,N,Y,36,522,0,Y,N,0,N,N,550,0,0,N,0,
27652,18,F,C,31,Y,23,23,0,P,168,Y,Y,N,Y,0,950,0,Y,N,0,N,N,500,0,0,N,0,
27653,11,F,S,34,N,50,28,0,P,240,Y,Y,Y,Y,24,807,0,Y,N,0,N,N,226,0,0,N,0,
27654,16,F,C,29,Y,31,12,0,P,348,Y,Y,Y,Y,12,35,0,Y,N,0,N,N,280,0,0,N,0,
27655,15,F,C,28,Y,31,12,0,P,336,Y,Y,Y,Y,60,801,0,Y,N,0,N,N,490,0,0,N,0,
27656,24,F,S,19,N,31,18,0,P,12,Y,Y,N,Y,24,999,0,Y,N,0,N,N,413,0,0,N,0,
27657,16,F,O,26,Y,31,8,0,P,240,Y,Y,N,Y,12,514,0,Y,N,0,N,N,1240,0,0,N,1,
27658,2,F,S,22,Y,31,12,0,P,72,Y,Y,Y,Y,12,205,0,Y,N,0,N,N,360,0,0,N,0,
27659,25,F,S,20,Y,31,20,0,P,216,Y,Y,N,Y,12,950,0,Y,N,0,N,N,400,0,0,N,1,
27660,24,F,C,45,Y,31,28,0,P,360,Y,Y,Y,Y,60,35,0,Y,N,0,N,N,800,0,0,N,0,
27661,23,M,S,33,N,50,25,0,A,36,Y,Y,Y,Y,48,60,0,Y,N,0,N,N,220,0,0,N,0,
27662,25,F,C,25,N,50,12,0,P,36,Y,N,Y,Y,12,223,0,Y,N,0,N,N,320,0,0,N,1,
27663,11,F,C,37,Y,31,25,0,P,24,Y,Y,N,Y,0,999,0,Y,N,0,N,N,2500,0,0,N,1,
27664,24,F,S,65,Y,31,12,0,P,360,Y,Y,N,Y,156,13,0,Y,N,0,N,N,243,0,0,N,0,
27665,24,M,S,18,Y,50,12,0,A,24,Y,Y,N,Y,48,524,0,Y,N,0,N,N,800,0,0,N,0,
27666,15,M,S,42,Y,31,20,0,P,504,Y,Y,Y,Y,12,952,0,Y,N,0,N,N,600,0,0,N,1,
27667,1,M,S,21,N,31,18,0,P,252,Y,Y,Y,Y,0,24,0,Y,N,0,N,N,232,0,0,N,0,
27668,55,M,S,24,Y,31,20,0,P,0,Y,Y,N,Y,0,953,0,Y,N,0,N,N,290,0,0,N,0,
27669,55,F,C,28,Y,31,20,0,A,120,Y,Y,N,Y,96,950,0,Y,N,0,N,N,2000,0,0,N,0,
27670,22,M,O,28,Y,31,16,0,P,120,Y,Y,N,Y,0,38,0,Y,N,0,N,N,477,0,1,N,0,
27671,25,M,C,32,N,50,18,0,P,24,Y,Y,Y,Y,12,123,0,Y,N,0,N,N,650,0,0,N,1,
27672,22,M,C,28,Y,50,28,0,P,336,Y,Y,Y,Y,12,79,224,Y,N,0,N,N,302,0,0,N,1,
27673,22,F,C,47,Y,31,20,0,P,420,Y,Y,N,Y,96,100,0,Y,N,0,N,N,1500,0,0,N,0,
27674,22,F,V,43,Y,50,8,0,P,360,Y,Y,N,Y,120,703,0,Y,N,0,N,N,180,0,0,N,0,
27675,22,F,S,19,N,50,3,0,C,48,Y,N,N,Y,12,855,0,Y,N,0,N,N,260,0,0,N,0,
27676,20,F,C,53,Y,31,8,0,P,84,Y,Y,Y,Y,60,13,0,Y,N,0,N,N,682,0,0,N,0,
27677,12,F,S,29,N,31,20,0,C,348,Y,Y,N,Y,0,950,0,Y,N,0,N,N,200,0,0,N,0,
27678,7,M,S,21,Y,7,8,0,P,240,Y,Y,N,N,24,514,0,N,N,0,N,N,528,0,0,N,0,
27679,7,M,C,40,Y,5,12,0,P,24,Y,Y,N,Y,60,863,0,Y,N,0,N,N,1060,0,1,N,0,
27680,6,M,C,32,N,50,12,0,P,72,Y,Y,N,Y,108,702,0,Y,N,0,N,N,300,0,0,N,0,
27681,25,F,S,21,Y,31,3,0,C,12,Y,Y,N,Y,0,654,0,Y,N,0,N,N,300,0,0,N,0,
27682,12,M,C,40,Y,31,18,0,P,24,Y,Y,N,Y,0,999,0,Y,N,0,N,N,385,0,0,N,0,
27683,24,F,C,40,Y,50,18,0,A,24,Y,Y,Y,Y,24,29,0,Y,N,0,N,N,700,0,1,N,0,
27684,55,F,S,43,Y,31,11,0,P,180,Y,Y,Y,Y,48,205,0,Y,N,0,N,N,362,0,0,N,0,
27685,55,F,V,60,Y,31,12,0,P,324,Y,Y,N,Y,240,703,0,Y,N,0,N,N,250,0,0,N,0,
27686,16,F,S,30,Y,31,8,0,P,12,Y,Y,N,Y,12,950,0,Y,N,0,N,N,200,0,0,N,1,
27687,2,F,S,33,Y,31,12,0,P,72,Y,Y,Y,Y,0,26,0,Y,N,0,N,N,202,0,0,N,1,
27688,7,F,C,38,Y,5,1,0,P,12,Y,Y,N,Y,276,863,0,Y,N,0,N,N,600,0,0,N,0,
27689,25,M,O,30,Y,31,8,0,P,12,Y,Y,N,Y,12,38,0,Y,N,0,N,N,540,0,1,N,0,
27690,55,F,V,43,Y,50,12,0,P,180,Y,Y,N,Y,36,704,0,Y,N,0,N,N,1450,0,0,N,0,
27691,24,F,C,28,Y,31,12,0,P,336,Y,Y,Y,Y,12,15,0,Y,N,0,N,N,676,0,0,N,0,
27692,6,F,D,38,Y,23,18,0,P,444,Y,Y,N,Y,120,703,0,Y,N,0,N,N,180,0,0,N,0,
27693,20,F,S,19,Y,31,12,0,P,228,Y,Y,Y,Y,0,38,0,Y,N,0,N,N,300,0,0,N,0,
27694,96,F,S,26,Y,31,12,0,A,12,Y,Y,Y,Y,36,205,0,Y,N,0,N,N,400,0,0,N,0,
27695,22,M,S,18,N,31,12,0,P,24,Y,Y,N,Y,12,950,0,Y,N,0,N,N,600,0,0,N,1,
27696,20,F,S,35,Y,31,18,0,A,60,Y,Y,N,Y,72,16,0,Y,N,0,N,N,1000,0,0,N,0,
27697,19,M,S,20,Y,31,12,0,P,240,Y,Y,Y,Y,0,999,0,Y,N,0,N,N,260,0,0,N,0,
27698,55,M,C,24,Y,31,8,0,P,24,Y,Y,N,Y,72,505,0,Y,N,0,N,N,1250,0,0,N,0,
27699,9,M,S,17,Y,5,18,0,C,168,Y,Y,Y,Y,0,60,0,Y,N,0,N,N,240,0,0,N,0,
27700,7,F,C,37,N,50,18,0,P,216,Y,Y,Y,Y,12,38,0,Y,N,0,N,N,2037,0,0,N,1,
27701,25,M,D,65,Y,31,12,0,P,84,Y,Y,N,Y,360,515,0,Y,N,0,N,N,247,0,1,N,0,
27702,4,F,O,30,Y,31,28,0,P,12,Y,Y,N,Y,0,720,2595,Y,N,0,N,N,2595,0,0,N,0,
27703,22,F,C,37,N,50,28,0,P,240,Y,Y,N,Y,12,165,0,Y,N,0,N,N,250,0,0,N,1,
27704,19,F,O,59,Y,31,18,0,P,36,Y,Y,N,Y,0,13,0,Y,N,0,N,N,330,0,0,N,0,
27705,3,F,S,23,N,50,8,0,P,276,Y,Y,N,Y,0,301,0,Y,N,0,N,N,225,0,0,N,1,
27706,25,F,O,30,Y,31,12,0,P,0,Y,Y,Y,Y,0,950,0,Y,N,0,N,N,300,0,0,N,0,
27707,55,F,S,41,Y,50,18,0,A,12,Y,Y,N,Y,12,26,0,Y,N,0,N,N,312,0,0,N,1,
27708,22,M,V,63,Y,50,12,0,P,12,Y,Y,N,Y,216,703,0,Y,N,0,N,N,180,0,1,N,0,
27709,24,F,V,36,Y,31,8,0,A,0,Y,Y,N,Y,12,703,0,Y,N,0,N,N,1000,0,0,N,0,
27710,25,F,D,37,Y,31,28,0,P,240,Y,Y,N,Y,0,999,0,Y,N,0,N,N,500,0,0,N,0,
27711,55,M,D,29,Y,31,8,0,O,240,Y,Y,Y,Y,12,60,0,Y,N,0,N,N,270,0,0,N,0,
27712,25,F,S,34,Y,50,12,0,P,420,Y,Y,Y,Y,24,38,0,Y,N,0,N,N,400,0,0,N,0,
27713,55,F,S,44,Y,31,20,0,A,72,Y,N,Y,Y,0,26,0,Y,N,0,N,N,200,0,0,N,0,
27714,25,F,C,25,N,50,28,0,P,72,Y,Y,N,Y,36,950,0,Y,N,0,N,N,350,0,0,N,0,
27715,16,F,S,47,Y,31,18,0,A,24,Y,Y,N,Y,12,205,0,Y,N,0,N,N,220,0,0,N,0,
27716,18,F,S,22,Y,23,9,0,O,12,Y,Y,N,Y,12,42,0,Y,N,0,N,N,180,0,0,N,0,
27717,16,F,S,46,Y,31,20,0,P,432,Y,Y,N,Y,12,131,0,Y,N,0,N,N,278,0,0,N,1,
27718,18,F,C,36,N,50,8,0,P,120,Y,Y,N,Y,72,717,0,Y,N,0,N,N,900,0,0,N,0,
27719,24,F,S,65,Y,31,12,0,P,360,Y,Y,N,Y,180,704,0,Y,N,0,N,N,3131,0,0,N,0,
27720,19,F,S,53,Y,31,18,0,P,360,Y,Y,Y,Y,360,35,0,Y,N,0,N,N,676,0,0,N,0,
27721,14,M,S,31,Y,31,20,0,P,288,Y,Y,N,Y,276,60,0,Y,N,0,N,N,920,0,1,N,0,
27722,24,F,S,42,Y,31,25,0,P,168,Y,Y,N,Y,60,43,0,Y,N,0,N,N,600,0,0,N,0,
27723,66,M,S,23,Y,31,8,0,A,276,Y,Y,Y,Y,24,707,0,Y,N,0,N,N,400,0,0,N,0,
27724,24,F,C,23,Y,31,8,0,P,24,Y,Y,N,Y,12,30,0,Y,N,0,N,N,300,0,0,N,0,
27725,10,F,C,19,Y,31,28,0,P,228,Y,Y,N,Y,0,950,0,Y,N,0,N,N,300,0,0,N,1,
27726,5,M,S,34,N,50,18,0,C,120,Y,Y,Y,Y,0,855,0,Y,N,0,N,N,180,0,0,N,0,
27727,25,F,C,53,Y,31,18,0,P,36,Y,Y,Y,Y,240,72,1500,Y,N,0,N,N,600,0,0,N,0,
27728,20,F,C,49,N,50,20,0,P,60,Y,Y,N,Y,60,999,0,Y,N,0,N,N,400,0,0,N,1,
27729,55,F,C,36,Y,31,12,0,P,432,Y,Y,N,Y,60,999,0,Y,N,0,N,N,1000,0,0,N,1,
27730,24,F,C,42,Y,31,12,0,P,192,Y,Y,N,Y,0,720,2089,Y,N,0,N,N,0,0,0,N,0,
27731,55,M,O,35,Y,31,18,0,O,120,Y,Y,Y,Y,72,991,0,N,N,0,N,N,278,0,0,N,0,
27732,19,F,S,33,Y,50,28,0,P,360,Y,Y,N,Y,0,999,0,Y,N,0,N,N,500,0,0,N,0,
27733,22,F,C,47,N,50,20,0,P,180,Y,Y,N,Y,120,131,0,Y,N,0,N,N,500,0,0,N,0,
27734,22,M,S,18,Y,31,12,0,P,216,Y,Y,N,Y,24,950,0,Y,N,0,N,N,600,0,0,N,1,
27735,11,M,S,19,Y,31,8,0,P,240,Y,Y,N,Y,0,923,0,Y,N,0,N,N,900,0,0,N,0,
27736,25,F,O,34,Y,31,18,0,P,348,Y,Y,N,Y,60,950,0,Y,N,0,N,N,300,0,0,N,0,
27737,6,F,C,37,Y,5,25,0,P,144,Y,N,Y,Y,144,305,800,Y,N,0,N,N,800,0,0,N,0,
27738,24,F,S,25,Y,31,8,0,P,240,Y,Y,N,Y,24,950,0,Y,N,0,N,N,250,0,0,N,0,
27739,20,M,S,24,Y,31,23,0,P,228,Y,Y,N,Y,24,312,0,Y,N,0,N,N,548,0,2,N,0,
27740,6,F,C,51,Y,49,28,0,P,180,Y,Y,Y,Y,60,13,0,Y,N,0,N,N,500,0,0,N,0,
27741,18,F,C,57,N,50,22,0,A,12,Y,Y,N,Y,0,720,1000,Y,N,0,N,N,1000,0,0,N,0,
27742,20,F,S,23,Y,31,20,0,C,108,Y,Y,Y,Y,60,999,0,Y,N,0,N,N,300,0,0,N,0,
27743,55,F,V,52,Y,31,18,0,P,324,Y,Y,N,Y,480,703,0,Y,N,0,N,N,281,0,0,N,1,
27744,55,F,O,43,Y,50,1,0,P,60,Y,Y,Y,Y,144,108,0,Y,N,0,N,N,1423,0,2,N,0,
27745,23,M,C,37,Y,31,20,0,P,456,Y,Y,Y,Y,84,522,0,Y,N,0,N,N,518,0,1,N,0,
27746,15,F,V,73,Y,31,12,0,P,360,Y,Y,N,Y,228,703,0,Y,N,0,N,N,573,0,1,N,0,
27747,3,F,S,18,Y,31,18,0,C,12,Y,Y,Y,Y,0,801,0,Y,N,0,N,N,180,0,0,N,0,
27748,66,F,C,48,Y,5,8,0,P,72,Y,Y,N,Y,36,13,0,Y,N,0,N,N,925,0,0,N,0,
27749,22,F,S,30,Y,50,18,0,P,312,Y,Y,Y,Y,12,19,0,Y,N,0,N,N,289,0,0,N,0,
27750,21,F,C,39,Y,31,3,0,P,96,Y,Y,Y,Y,84,853,0,Y,N,0,N,N,800,0,0,N,0,
27751,16,F,S,29,Y,31,3,0,P,144,Y,Y,N,Y,0,100,0,Y,N,0,N,N,500,0,0,N,0,
27752,22,F,C,31,N,50,12,0,P,120,Y,Y,N,Y,36,165,0,Y,N,0,N,N,260,0,0,N,0,
27753,25,F,V,60,Y,31,25,0,P,540,Y,Y,Y,Y,60,130,0,Y,N,0,N,N,371,0,0,N,0,
27754,20,F,S,16,Y,31,12,0,P,24,Y,Y,Y,Y,24,131,0,Y,N,0,N,N,200,0,0,N,0,
27755,15,M,S,19,Y,31,25,0,P,228,Y,Y,Y,Y,12,999,0,Y,N,0,N,N,591,0,1,N,0,
27756,25,F,S,24,Y,31,8,0,P,408,Y,Y,Y,Y,12,205,0,Y,N,0,N,N,250,0,0,N,0,
27757,25,F,V,36,Y,31,12,0,P,72,Y,Y,N,Y,120,703,0,Y,N,0,N,N,180,0,0,N,0,
27758,2,M,S,20,Y,31,23,0,P,108,Y,Y,N,Y,12,999,0,Y,N,0,N,N,400,0,0,N,0,
27759,22,F,S,23,N,50,3,0,P,240,Y,Y,N,Y,96,202,0,Y,N,0,N,N,460,0,1,N,0,
27760,1,M,C,36,Y,31,8,0,P,12,Y,Y,N,Y,12,514,0,Y,N,0,N,N,1764,0,0,N,0,
27761,8,F,S,20,Y,31,18,0,C,228,Y,Y,Y,Y,12,950,0,Y,N,0,N,N,260,0,0,N,1,
27762,15,F,C,30,Y,31,1,0,A,24,Y,Y,Y,Y,12,654,0,Y,N,0,N,N,311,0,0,N,0,
27763,21,F,V,69,Y,31,12,0,P,36,Y,Y,Y,Y,300,863,0,Y,N,0,N,N,1500,0,0,N,0,
27764,55,F,S,23,Y,31,25,0,P,276,Y,Y,N,Y,12,132,0,Y,N,0,N,N,560,0,0,N,1,
27765,10,M,C,54,Y,31,12,0,P,12,Y,Y,N,Y,0,13,0,Y,N,0,N,N,1960,0,2,N,0,
27766,21,F,S,19,Y,31,8,0,A,24,Y,Y,Y,Y,12,950,0,Y,N,0,N,N,225,0,0,N,1,
27767,25,F,D,55,Y,31,3,0,P,192,Y,Y,N,Y,120,13,0,Y,N,0,N,N,190,0,0,N,0,
27768,19,M,S,20,Y,31,18,0,P,120,Y,Y,Y,Y,36,141,0,Y,N,0,N,N,276,0,0,N,1,
27769,18,F,S,18,Y,23,12,0,C,216,Y,Y,Y,Y,12,60,0,Y,N,0,N,N,300,0,0,N,0,
27770,25,F,S,31,Y,31,18,0,A,12,Y,Y,N,Y,12,55,0,Y,N,0,N,N,1200,0,0,N,0,
27771,55,F,C,41,Y,50,12,0,P,468,Y,Y,Y,Y,84,130,0,Y,N,0,N,N,303,0,0,N,0,
27772,5,M,S,19,N,50,12,0,C,120,Y,Y,N,Y,0,999,0,Y,N,0,N,N,200,0,0,N,0,
27773,25,M,S,36,N,31,1,0,P,96,Y,Y,Y,Y,120,251,0,Y,N,0,N,N,250,0,0,N,0,
27774,16,M,S,22,Y,50,8,0,P,264,Y,Y,Y,Y,48,999,0,Y,N,0,N,N,513,0,0,N,0,
27775,1,M,S,39,Y,31,3,0,O,84,Y,Y,N,Y,60,999,0,Y,N,0,N,N,500,0,0,N,0,
27776,18,F,S,38,N,5,23,0,P,300,Y,Y,Y,Y,12,853,0,Y,N,0,N,N,290,0,0,N,0,
27777,25,M,C,34,Y,31,25,0,P,156,Y,Y,N,Y,180,999,1395,Y,N,0,N,N,2000,0,0,N,0,
27778,20,F,C,39,Y,31,25,0,P,48,Y,Y,N,Y,132,61,0,Y,N,0,N,N,250,0,0,N,0,
27779,6,F,C,28,N,50,28,0,P,60,Y,Y,N,Y,12,165,600,Y,N,0,N,N,180,0,0,N,1,
27780,20,M,S,27,N,50,8,0,A,0,Y,Y,Y,Y,0,78,0,Y,N,0,N,N,204,0,0,N,1,
27781,22,F,D,34,Y,31,18,0,P,192,Y,Y,N,Y,36,130,0,Y,N,0,N,N,301,0,0,N,1,
27782,24,F,C,37,Y,50,23,0,P,144,Y,Y,Y,Y,12,100,0,Y,N,0,N,N,250,0,0,N,0,
27783,24,M,S,21,Y,31,25,0,C,72,Y,Y,Y,Y,12,732,0,Y,N,0,N,N,251,0,0,N,1,
27784,96,F,S,50,Y,50,8,0,P,144,Y,Y,N,Y,0,703,0,Y,N,0,N,N,180,0,0,N,0,
27785,13,M,S,19,Y,31,8,0,P,228,Y,Y,N,Y,12,514,0,Y,N,0,N,N,357,0,0,N,0,
27786,55,F,S,44,Y,31,12,0,P,192,Y,Y,N,Y,192,522,0,Y,N,0,N,N,744,0,1,N,0,
27787,55,F,V,65,Y,31,12,0,P,360,Y,Y,N,Y,432,704,0,Y,N,0,N,N,1405,0,0,N,0,
27788,25,F,S,38,Y,31,12,0,P,420,Y,Y,Y,Y,156,801,0,Y,N,0,N,N,256,0,0,N,0,
27789,19,F,S,25,Y,31,28,0,P,12,Y,Y,Y,Y,12,60,0,Y,N,0,N,N,360,0,0,N,0,
27790,3,F,O,27,Y,50,28,0,P,228,Y,Y,N,Y,0,720,1000,Y,N,0,N,N,0,0,0,N,0,
27791,8,F,S,52,Y,31,23,0,P,96,Y,Y,N,Y,24,703,0,Y,N,0,N,N,1027,0,0,N,0,
27792,9,F,C,46,Y,5,20,0,P,300,Y,Y,N,Y,156,525,0,Y,N,0,N,N,218,0,0,N,1,
27793,12,F,S,30,Y,31,28,0,P,132,Y,Y,N,Y,12,205,0,Y,N,0,N,N,180,0,0,N,0,
27794,66,M,C,42,Y,31,1,0,P,216,Y,Y,N,Y,276,202,0,Y,N,0,N,N,1800,0,0,N,0,
27795,19,F,C,34,Y,31,12,0,P,24,Y,Y,Y,Y,132,999,0,Y,N,0,N,N,976,0,0,N,0,
27796,66,F,S,23,Y,31,12,0,C,228,Y,Y,N,Y,36,712,0,Y,N,0,N,N,480,0,0,N,0,
27797,2,F,C,47,N,50,12,0,P,48,Y,Y,N,Y,0,13,0,Y,N,0,N,N,180,0,0,N,0,
27798,25,F,C,32,N,50,20,0,P,60,Y,Y,Y,Y,24,60,0,Y,N,0,N,N,250,0,0,N,0,
27799,7,F,S,19,Y,5,1,0,P,216,Y,Y,Y,Y,12,60,0,Y,N,0,N,N,205,0,0,N,0,
27800,96,F,S,42,N,31,23,0,A,24,Y,Y,N,Y,0,205,0,Y,N,0,N,N,280,0,0,N,1,
27801,16,F,C,28,Y,31,18,0,P,180,Y,Y,N,Y,12,706,0,Y,N,0,N,N,600,0,0,N,0,
27802,3,F,S,20,N,50,18,0,P,240,Y,Y,Y,Y,0,853,0,Y,N,0,N,N,180,0,0,N,0,
27803,23,F,S,29,Y,31,20,0,P,12,Y,Y,N,Y,0,999,0,Y,N,0,N,N,0,0,0,N,0,
27804,22,F,O,35,Y,50,28,0,P,156,Y,Y,N,Y,24,950,2000,Y,N,0,N,N,500,0,0,N,0,
27805,55,F,C,39,Y,31,12,0,P,156,Y,Y,Y,Y,144,26,0,Y,N,0,N,N,496,0,0,N,0,
27806,22,F,C,42,N,50,12,0,P,120,Y,Y,N,Y,120,26,0,Y,N,0,N,N,366,0,0,N,0,
27807,1,F,S,29,Y,31,23,0,O,60,Y,Y,Y,Y,12,205,0,Y,N,0,N,N,180,0,0,N,0,
27808,22,F,S,22,Y,50,23,0,P,96,Y,Y,N,Y,12,999,0,Y,N,0,N,N,225,0,0,N,0,
27809,9,M,S,43,Y,5,12,0,P,168,Y,Y,Y,Y,48,110,0,Y,N,0,N,N,363,0,0,N,0,
27810,19,F,S,20,Y,31,20,0,C,144,Y,Y,N,Y,12,514,0,Y,N,0,N,N,506,0,1,N,0,
27811,9,F,C,43,Y,5,12,0,P,204,Y,Y,Y,Y,48,855,0,Y,N,0,N,N,295,0,0,N,0,
27812,15,F,S,19,Y,31,8,0,A,36,Y,Y,Y,Y,12,999,0,Y,N,0,N,N,502,0,0,N,0,
27813,16,F,C,52,Y,31,8,0,P,252,Y,Y,N,Y,0,35,0,Y,N,0,N,N,342,0,0,N,0,
27814,23,F,C,46,Y,31,1,0,P,48,Y,Y,N,Y,0,950,0,Y,N,0,N,N,750,0,1,N,1,
27815,24,F,S,21,Y,31,20,0,C,252,Y,Y,N,Y,36,501,0,Y,N,0,N,N,180,0,0,N,0,
27816,1,M,O,26,Y,31,23,0,P,312,Y,Y,Y,Y,12,911,0,Y,N,0,N,N,302,0,0,N,1,
27817,24,F,S,21,Y,31,1,0,C,192,Y,Y,Y,Y,12,654,0,Y,N,0,N,N,215,0,0,N,0,
27818,23,F,S,31,Y,31,12,0,A,12,Y,N,N,Y,12,205,0,Y,N,0,N,N,200,0,0,N,0,
27819,7,M,S,30,Y,5,12,0,P,24,Y,Y,N,Y,12,522,0,Y,N,0,N,N,1500,0,0,N,1,
27820,22,F,S,18,Y,31,28,0,P,216,Y,Y,N,Y,36,131,0,Y,N,0,N,N,270,0,0,N,1,
27821,18,F,C,39,Y,5,23,0,P,264,Y,Y,Y,Y,12,131,0,Y,N,0,N,N,188,0,0,N,0,
27822,20,F,C,37,Y,31,1,0,P,60,Y,Y,N,Y,156,999,0,Y,N,0,N,N,1890,0,2,N,0,
27823,16,M,S,25,Y,31,12,0,A,24,Y,Y,N,Y,48,922,0,Y,N,0,N,N,840,0,0,N,0,
27824,12,F,C,22,Y,31,12,0,P,48,Y,Y,N,Y,24,131,0,Y,N,0,N,N,300,0,0,N,0,
27825,25,F,S,36,Y,31,28,0,A,24,Y,Y,Y,Y,72,165,0,Y,N,0,N,N,250,0,0,N,0,
27826,12,F,O,39,Y,31,28,0,P,36,Y,Y,N,Y,0,113,0,Y,N,0,N,N,600,0,0,N,0,
27827,19,F,O,41,N,50,25,0,P,72,Y,N,N,Y,0,999,0,Y,N,0,N,N,0,0,0,N,1,
27828,15,M,S,95,Y,31,12,0,P,204,Y,Y,N,N,36,113,0,Y,N,0,N,N,850,0,2,N,0,
27829,15,F,O,39,Y,31,8,0,A,72,Y,Y,Y,Y,36,35,0,Y,N,0,N,N,400,0,0,N,0,
27830,2,M,C,48,Y,31,18,0,P,480,Y,Y,Y,Y,24,521,0,Y,N,0,N,N,532,0,0,N,0,
27831,24,F,S,32,N,31,28,0,P,72,Y,Y,Y,Y,72,205,0,Y,N,0,N,N,220,0,0,N,0,
27832,3,M,S,21,Y,31,18,0,P,252,Y,Y,N,Y,0,26,0,Y,N,0,N,N,248,0,0,N,0,
27833,15,M,S,20,Y,31,18,0,P,36,Y,Y,Y,Y,12,999,0,Y,N,0,N,N,320,0,0,N,0,
27834,25,F,S,19,Y,31,3,0,P,228,Y,Y,Y,Y,12,654,0,Y,N,0,N,N,637,0,0,N,0,
27835,19,M,S,37,Y,31,18,0,P,108,Y,Y,N,Y,12,999,0,Y,N,0,N,N,1000,0,0,N,1,
27836,23,F,S,46,Y,31,12,0,A,12,Y,Y,N,Y,12,703,0,Y,N,0,N,N,700,0,0,N,0,
27837,6,M,C,26,Y,5,20,0,P,300,Y,Y,Y,Y,36,706,0,Y,N,0,N,N,400,0,0,N,0,
27838,7,F,S,25,N,5,12,0,C,72,Y,Y,Y,Y,72,222,0,Y,N,0,N,N,680,0,0,N,1,
27839,18,F,C,40,Y,5,25,0,A,96,Y,Y,Y,Y,216,163,0,Y,N,0,N,N,1100,0,1,N,0,
27840,25,F,C,37,Y,31,3,0,P,24,Y,Y,N,Y,0,61,800,Y,N,0,N,N,400,0,0,N,0,
27841,55,F,S,26,Y,31,12,0,P,24,Y,Y,N,Y,96,25,0,Y,N,0,N,N,600,0,0,N,0,
27842,25,M,S,23,Y,50,28,0,P,60,Y,Y,N,Y,84,999,0,Y,N,0,N,N,250,0,0,N,1,
27843,25,M,S,58,Y,31,3,0,P,456,Y,Y,Y,Y,228,46,0,Y,N,0,N,N,1556,0,1,N,0,
27844,11,F,S,18,Y,31,12,0,P,36,Y,Y,N,Y,12,950,0,Y,N,0,N,N,300,0,0,N,1,
27845,55,F,C,34,Y,31,8,0,P,180,Y,Y,N,Y,156,704,0,Y,N,0,N,N,495,0,0,N,0,
27846,19,F,C,58,Y,31,25,0,P,120,Y,Y,N,Y,324,855,0,Y,N,0,N,N,300,0,0,N,1,
27847,12,F,S,18,Y,31,20,3,C,12,Y,Y,N,Y,0,950,0,Y,N,0,N,N,400,0,0,N,0,
27848,55,F,C,42,Y,31,3,0,P,48,Y,Y,Y,Y,96,707,0,Y,N,0,N,N,1000,0,1,N,0,
27849,22,F,S,20,N,50,20,0,C,180,Y,Y,Y,Y,12,30,0,Y,N,0,N,N,223,0,0,N,1,
27850,12,F,C,59,Y,31,12,0,P,120,Y,Y,N,Y,192,4,0,Y,N,0,N,N,755,0,0,N,0,
27851,18,M,C,33,N,50,12,0,P,120,Y,Y,N,Y,12,521,0,Y,N,0,N,N,560,0,0,N,0,
27852,4,F,C,47,Y,31,8,0,P,24,Y,N,Y,Y,132,260,0,Y,N,0,N,N,2000,0,0,N,0,
27853,25,M,C,35,Y,50,8,0,P,108,Y,Y,Y,Y,24,999,0,Y,N,0,N,N,900,0,1,N,0,
