Palabra Original,Palabra Más Similar,Distancia de Levenshtein,proportion Palabra Original,proportion Palabra Más Similar
hoodlums,poodles,3,4.761882086275779e-06,4.761882086275779e-06
taoism,egoism,2,4.761882086275779e-06,4.761882086275779e-06
amputation,temptation,3,4.761882086275779e-06,4.761882086275779e-06
combustion,compassion,3,9.523764172551558e-06,4.761882086275779e-06
expplosives,explosives,1,4.761882086275779e-06,4.761882086275779e-06
new wave music,new age music,2,4.761882086275779e-06,9.523764172551558e-06
fly casting,fly fishing,3,4.761882086275779e-06,5.238070294903357e-05
bluefishing,fly fishing,3,4.761882086275779e-06,5.238070294903357e-05
pittsylvania county va,spotsylvania county va,3,4.761882086275779e-06,4.761882086275779e-06
camaro automobile,alero automobile,3,4.761882086275779e-06,4.761882086275779e-06
geo automobile,alero automobile,3,4.761882086275779e-06,4.761882086275779e-06
mexican poetry,american poetry,2,4.761882086275779e-06,0.0006761872562511607
automatism,automation,2,9.523764172551558e-06,9.523764172551558e-06
african american arts,african american art,1,4.761882086275779e-06,9.523764172551558e-06
mishnah,messiah,3,4.761882086275779e-06,4.761882086275779e-06
reading primary,readers primary,3,4.761882086275779e-06,5.238070294903357e-05
shock mechanics,soil mechanics,3,4.761882086275779e-06,4.761882086275779e-06
phonetics,poetics,2,9.523764172551558e-06,4.761882086275779e-06
fire in art,nude in art,3,4.761882086275779e-06,9.523764172551558e-06
love in art,nude in art,3,4.761882086275779e-06,9.523764172551558e-06
choral music,school music,3,4.761882086275779e-06,1.428564625882734e-05
school buses,school music,3,4.761882086275779e-06,1.428564625882734e-05
silk industry,shoe industry,3,4.761882086275779e-06,4.761882086275779e-06
atlantic coast n c,atlantic coast u s,2,4.761882086275779e-06,9.523764172551558e-06
charter schools,charity schools,3,4.761882086275779e-06,4.761882086275779e-06
gods roman,coins roman,3,4.761882086275779e-06,9.523764172551558e-06
aprons,spoons,2,4.761882086275779e-06,4.761882086275779e-06
horn musical instrument,organ musical instrument,3,4.761882086275779e-06,1.428564625882734e-05
deer hunting,bear hunting,2,1.428564625882734e-05,1.428564625882734e-05
carnival games,carnival glass,3,4.761882086275779e-06,4.761882086275779e-06
bonaire,bonsai,3,4.761882086275779e-06,1.9047528345103117e-05
collie,collage,2,4.761882086275779e-06,4.761882086275779e-06
armor ancient,art ancient,3,4.761882086275779e-06,4.761882086275779e-06
christian philosophers,christian philosophy,3,4.761882086275779e-06,9.523764172551558e-06
sewage,peace,3,4.761882086275779e-06,2.857129251765468e-05
colonists,colonies,2,9.523764172551558e-06,1.428564625882734e-05
bird watchers,bird watching,3,4.761882086275779e-06,4.285693877648202e-05
glass art,glassware,2,4.761882086275779e-06,2.3809410431378898e-05
mulching,bullying,3,4.761882086275779e-06,4.285693877648202e-05
inheritance and transfer law,inheritance and transfer tax,2,4.761882086275779e-06,4.761882086275779e-06
brunei,buses,3,4.761882086275779e-06,2.857129251765468e-05
deserts,desserts,1,1.428564625882734e-05,3.8095056690206234e-05
blasting,fasting,2,9.523764172551558e-06,9.523764172551558e-06
utopian fiction,italian fiction,3,4.761882086275779e-06,1.9047528345103117e-05
huron indians,crow indians,3,4.761882086275779e-06,2.3809410431378898e-05
escape,escapes,1,4.761882086275779e-06,3.8095056690206234e-05
mutiny,mutiney,1,4.761882086275779e-06,9.523764172551558e-06
business cards,business names,3,4.761882086275779e-06,9.523764172551558e-06
mandrake,macrame,3,4.761882086275779e-06,1.428564625882734e-05
time,mime,1,4.761882086275779e-06,4.761882086275779e-06
paper toys,paper work,3,4.761882086275779e-06,9.523764172551558e-06
cycling,recycling,2,9.523764172551558e-06,4.761882086275779e-06
deforestation,deportation,3,4.761882086275779e-06,4.761882086275779e-06
trials,friars,2,1.428564625882734e-05,4.761882086275779e-06
east u s,west u s,2,4.761882086275779e-06,1.428564625882734e-05
horn carving,wood carving,3,4.761882086275779e-06,9.523764172551558e-06
climatology,criminology,3,4.761882086275779e-06,4.761882086275779e-06
interviews,interviewing,3,4.761882086275779e-06,9.523764172551558e-06
jackals,mammals,3,4.761882086275779e-06,2.3809410431378898e-05
art patronage,art patrons,3,9.523764172551558e-06,4.761882086275779e-06
acrobatics,acrostics,2,4.761882086275779e-06,4.761882086275779e-06
elastomers,customers,3,4.761882086275779e-06,4.761882086275779e-06
carter nick fictitious character,charles nick fictitious character,3,9.523764172551558e-06,4.761882086275779e-06
canon literarature,canon literature,2,4.761882086275779e-06,4.761882086275779e-06
pacific area,pacific ocean,3,4.761882086275779e-06,4.761882086275779e-06
dhtml document markup language,html document markup language,1,4.761882086275779e-06,9.523764172551558e-06
rifle practice,trial practice,3,4.761882086275779e-06,4.761882086275779e-06
garages,grapes,2,4.761882086275779e-06,1.9047528345103117e-05
golf stories,love stories,3,4.761882086275779e-06,0.00011428517007061872
herbicides,pesticides,3,4.761882086275779e-06,4.761882086275779e-06
tricks,trucks,1,4.761882086275779e-06,9.523764172551558e-06
raspberries,cranberries,3,4.761882086275779e-06,4.761882086275779e-06
canon literature,canon literarature,2,4.761882086275779e-06,4.761882086275779e-06
dental assistants,legal assistants,3,4.761882086275779e-06,4.761882086275779e-06
boston,cotton,2,4.761882086275779e-06,4.761882086275779e-06
work,worry,2,9.523764172551558e-06,4.761882086275779e-06
israel arab war 1973,israel arab war 1967,2,4.761882086275779e-06,3.3333174603930456e-05
explosives,expplosives,1,4.761882086275779e-06,4.761882086275779e-06
focus groups,rock groups,3,4.761882086275779e-06,4.7618820862757796e-05
platypus,plotinus,3,4.761882086275779e-06,9.523764172551558e-06
sonnets english,poets english,3,4.761882086275779e-06,4.285693877648202e-05
songs english,poets english,3,4.761882086275779e-06,4.285693877648202e-05
experiments,experience,3,4.761882086275779e-06,1.428564625882734e-05
conscientious objectors,conscientious objection,3,1.428564625882734e-05,4.761882086275779e-06
missions medical,missions american,3,9.523764172551558e-06,4.761882086275779e-06
educational change,educational exchanges,3,4.761882086275779e-06,9.523764172551558e-06
child authors,child actors,2,4.761882086275779e-06,4.761882086275779e-06
folk songs,love songs,3,9.523764172551558e-06,4.761882086275779e-06
silk flowers,wild flowers,2,4.761882086275779e-06,1.428564625882734e-05
utah,dutch,2,9.523764172551558e-06,9.523764172551558e-06
painters australian,painting australian,3,4.761882086275779e-06,4.761882086275779e-06
romanticism,romanicists,3,9.523764172551558e-06,4.761882086275779e-06
moral education,naval education,3,4.761882086275779e-06,4.761882086275779e-06
cryobiology,microbiology,3,4.761882086275779e-06,9.523764172551558e-06
syrians,syria,2,4.761882086275779e-06,4.761882086275779e-06
martial artists,martial arts,3,9.523764172551558e-06,4.285693877648202e-05
authors yiddish,authors irish,3,4.761882086275779e-06,5.238070294903357e-05
audiocassettte,audiocassettes,2,4.761882086275779e-06,4.761882086275779e-06
guidebooks,quickbooks,3,4.761882086275779e-06,1.9047528345103117e-05
theism,atheism,1,4.761882086275779e-06,1.428564625882734e-05
atheists,atheism,2,4.761882086275779e-06,1.428564625882734e-05
heat engines,steam engines,3,4.761882086275779e-06,1.428564625882734e-05
ferromagnetism,geomagnetism,3,4.761882086275779e-06,4.761882086275779e-06
plant diseases,lung diseases,3,4.761882086275779e-06,4.761882086275779e-06
galeton pa,bealeton va,3,4.761882086275779e-06,4.761882086275779e-06
suffragists,suffragettes,3,9.523764172551558e-06,4.761882086275779e-06
bushido,bukhoro,3,4.761882086275779e-06,4.761882086275779e-06
kimonos,monks,3,4.761882086275779e-06,4.761882086275779e-06
essex england,wessex england,1,4.761882086275779e-06,4.761882086275779e-06
bulimia,bolivia,2,4.761882086275779e-06,1.9047528345103117e-05
big bands,big books,3,4.761882086275779e-06,1.428564625882734e-05
posters american,pottery american,2,4.761882086275779e-06,1.428564625882734e-05
bananas,bahamas,2,4.761882086275779e-06,4.761882086275779e-06
flying machines,sewing machines,3,4.761882086275779e-06,4.761882086275779e-06
tea,texas,2,4.761882086275779e-06,9.047575963923981e-05
redheads,retreats,3,4.761882086275779e-06,4.761882086275779e-06
rexx computer program language,perl computer program language,3,4.761882086275779e-06,9.523764172551558e-06
mac os,macaws,2,4.761882086275779e-06,4.761882086275779e-06
files records,bible records,3,4.761882086275779e-06,4.761882086275779e-06
personalism,personality,2,4.761882086275779e-06,2.857129251765468e-05
trinidad,trinity,3,4.761882086275779e-06,9.523764172551558e-06
eternity,trinity,3,4.761882086275779e-06,9.523764172551558e-06
cooking austrian,cooking australian,2,4.761882086275779e-06,4.761882086275779e-06
tipping,trapping,2,4.761882086275779e-06,1.9047528345103117e-05
ice skaters,ice skating,3,4.761882086275779e-06,4.761882086275779e-06
counselors,counseling,3,4.761882086275779e-06,3.3333174603930456e-05
christian music,christmas music,2,4.761882086275779e-06,9.523764172551558e-06
baboon,bamboo,2,4.761882086275779e-06,9.523764172551558e-06
pc dos computer operating system,ms dos computer operating system,2,4.761882086275779e-06,4.761882086275779e-06
diffusion,discussion,3,4.761882086275779e-06,4.761882086275779e-06
educational counceling,educational counseling,1,4.761882086275779e-06,4.761882086275779e-06
cardiology,audiology,2,4.761882086275779e-06,4.761882086275779e-06
property,poverty,2,4.761882086275779e-06,4.761882086275779e-06
black death,black bear,3,4.761882086275779e-06,4.761882086275779e-06
drum majoring,drum majors,3,4.761882086275779e-06,4.761882086275779e-06
board book,board books,1,4.761882086275779e-06,0.00015238022676082494
hardware,aardvark,3,4.761882086275779e-06,4.761882086275779e-06
special libraries,special librarians,2,4.761882086275779e-06,4.761882086275779e-06
fox indians,hopi indians,3,4.761882086275779e-06,1.428564625882734e-05
weddings,welding,2,4.761882086275779e-06,4.761882086275779e-06
arabian knights,arabian nights,1,4.761882086275779e-06,4.761882086275779e-06
hanafites,hanbalites,2,9.523764172551558e-06,4.761882086275779e-06
boredom,oregon,3,4.761882086275779e-06,4.7618820862757796e-05
virtue,virtues,1,4.761882086275779e-06,4.761882086275779e-06
overtures,virtues,3,4.761882086275779e-06,4.761882086275779e-06
yoga raja,yoga kriya,3,9.523764172551558e-06,4.761882086275779e-06
betrothal,betrayal,3,9.523764172551558e-06,2.3809410431378898e-05
art asian,east asia,3,4.761882086275779e-06,3.3333174603930456e-05
bibliographie,bibliography,2,4.761882086275779e-06,0.00010952328798434293
waqf,war,2,4.761882086275779e-06,1.428564625882734e-05
jewish men,jewish women,2,4.761882086275779e-06,1.9047528345103117e-05
typewriting,typewriters,3,4.761882086275779e-06,4.761882086275779e-06
c,cc,1,4.761882086275779e-06,4.761882086275779e-06
domicile,homicide,2,4.761882086275779e-06,1.428564625882734e-05
anthologie,anthologies,1,9.523764172551558e-06,1.428564625882734e-05
washington utah,washington state,3,4.761882086275779e-06,4.761882086275779e-06
horology,hydrology,2,4.761882086275779e-06,1.428564625882734e-05
smocking,smoking,1,4.761882086275779e-06,4.761882086275779e-06
alf fictitious character,ayla fictitious character,2,4.761882086275779e-06,9.523764172551558e-06
customer service,customer services,1,4.761882086275779e-06,3.3333174603930456e-05
reader and speakers,readers and speakers,1,4.761882086275779e-06,4.761882086275779e-06
forging,morning,2,4.761882086275779e-06,4.761882086275779e-06
fences,finches,2,4.761882086275779e-06,4.761882086275779e-06
grandparents,grandparenting,3,9.523764172551558e-06,4.761882086275779e-06
anemones,anecdotes,3,4.761882086275779e-06,2.857129251765468e-05
electric cables,electric waves,3,4.761882086275779e-06,1.428564625882734e-05
naval education,moral education,3,4.761882086275779e-06,4.761882086275779e-06
painting australian,painters australian,3,4.761882086275779e-06,4.761882086275779e-06
authors croatian,authors canadian,3,4.761882086275779e-06,9.523764172551558e-06
sable automobile,saab automobile,3,4.761882086275779e-06,4.761882086275779e-06
christian educators,christian education,3,4.761882086275779e-06,6.666634920786091e-05
bucks county pa,berks county pa,2,4.761882086275779e-06,4.761882086275779e-06
audiology,cardiology,2,4.761882086275779e-06,4.761882086275779e-06
bar examinations,law examinations,2,4.761882086275779e-06,4.761882086275779e-06
hospitality,hospitals,3,4.761882086275779e-06,1.9047528345103117e-05
corset industry,horse industry,2,4.761882086275779e-06,4.761882086275779e-06
saddlery,adultery,3,4.761882086275779e-06,0.00010952328798434293
reconstruction,deconstruction,1,9.523764172551558e-06,9.523764172551558e-06
cataloging,catalogs,3,4.761882086275779e-06,4.761882086275779e-06
dead,deaf,1,4.761882086275779e-06,3.8095056690206234e-05
astronautics military,aeronautics military,2,4.761882086275779e-06,6.190446712158514e-05
awk computer program language,c computer program language,3,4.761882086275779e-06,8.095199546668825e-05
little bighorn battle of the mont 1876,llittle bighorn battle of the mont 1876,1,9.523764172551558e-06,4.761882086275779e-06
liturgies,liturgics,1,4.761882086275779e-06,4.761882086275779e-06
retirees,reptiles,3,4.761882086275779e-06,1.9047528345103117e-05
easter stories,western stories,3,4.761882086275779e-06,8.095199546668825e-05
councils and synolds ecumenical,councils and synods ecumenical,1,4.761882086275779e-06,4.761882086275779e-06
monaco,montana,3,4.761882086275779e-06,2.3809410431378898e-05
classism,clasps,3,4.761882086275779e-06,4.761882086275779e-06
drum majors,drum majoring,3,4.761882086275779e-06,4.761882086275779e-06
aran island ireland,aran islands ireland,1,4.761882086275779e-06,9.523764172551558e-06
dental caries,dental care,2,4.761882086275779e-06,9.523764172551558e-06
korean americans,german americans,3,4.761882086275779e-06,2.3809410431378898e-05
incantations,plantations,3,4.761882086275779e-06,9.523764172551558e-06
factor analysis,vector analysis,2,4.761882086275779e-06,4.761882086275779e-06
cabras,cameras,2,4.761882086275779e-06,1.9047528345103117e-05
camellias,cameras,3,4.761882086275779e-06,1.9047528345103117e-05
bella vista ark,bella vista ariz,2,4.761882086275779e-06,4.761882086275779e-06
bulgarians,bulgaria,2,4.761882086275779e-06,4.761882086275779e-06
reading secondary,readers secondary,3,4.761882086275779e-06,4.761882086275779e-06
fiberwork,fireworks,3,4.761882086275779e-06,9.523764172551558e-06
rare animals,marine animals,3,4.761882086275779e-06,3.3333174603930456e-05
hindu mythology,hindu astrology,3,4.761882086275779e-06,4.761882086275779e-06
java,jazz,2,4.761882086275779e-06,9.047575963923981e-05
child musicians,blind musicians,3,4.761882086275779e-06,4.761882086275779e-06
cadkey,cake,2,4.761882086275779e-06,1.428564625882734e-05
disinformation,no information,3,4.761882086275779e-06,0.07214727548916433
computer fonts,computer files,3,4.761882086275779e-06,4.761882086275779e-06
jurors,auroras,2,4.761882086275779e-06,4.761882086275779e-06
czech americans,dutch americans,3,9.523764172551558e-06,9.523764172551558e-06
funeral hymns,funeral homes,2,4.761882086275779e-06,4.761882086275779e-06
aged men,gay men,3,4.761882086275779e-06,0.0001666658730196523
mythology in literature,theology in literature,3,4.761882086275779e-06,4.761882086275779e-06
polish literature,english literature,3,9.523764172551558e-06,0.00031428421769420144
arabian nights,arabian knights,1,4.761882086275779e-06,4.761882086275779e-06
fifteenth century,eighteenth century,3,4.761882086275779e-06,1.9047528345103117e-05
khazars,chairs,3,4.761882086275779e-06,4.761882086275779e-06
art deco,art dutch,3,4.761882086275779e-06,1.9047528345103117e-05
syria,assyria,2,4.761882086275779e-06,1.428564625882734e-05
consolidation and merger of corporation,consolidation and merger of corporations,1,4.761882086275779e-06,4.761882086275779e-06
